일자,공매도 수량(전체),공매도 수량(잔고수량)
2018-03-15,26267,371007
2018-03-14,29908,377344
2018-03-13,11991,385087
2018-03-12,12266,379725
2018-03-09,13594,378352
2018-03-08,19467,367089
2018-03-07,24137,370266
2018-03-06,12457,365497
2018-03-05,15284,359795
2018-03-02,22335,353627
2018-02-28,3829,334521
2018-02-27,5634,341388
2018-02-26,10148,349790
2018-02-23,14229,367942
2018-02-22,4989,394748
2018-02-21,1536,405650
2018-02-20,2017,420025
2018-02-19,2465,427243
2018-02-14,7768,453769
2018-02-13,18695,446763
2018-02-12,5841,432351
2018-02-09,11022,413904
2018-02-08,31200,402927
2018-02-07,32495,418607
2018-02-06,16294,405799
2018-02-05,9354,391121
2018-02-02,18051,381453
2018-02-01,8590,420561
2018-01-31,23706,414477
2018-01-30,43029,450577
2018-01-29,959,448034
2018-01-26,214324,448615
2018-01-25,44183,283928
2018-01-24,22910,270071
2018-01-23,48040,269848
2018-01-22,27471,260384
2018-01-19,20326,257786
2018-01-18,23695,256171
2018-01-17,24130,241908
2018-01-16,13053,237624
2018-01-15,4258,234266
2018-01-12,9454,233886
2018-01-11,17747,229890
2018-01-10,15376,235326
2018-01-09,8572,236786
2018-01-08,15677,243607
2018-01-05,16905,241212
2018-01-04,14075,247588
2018-01-03,5105,253367
2018-01-02,4290,256358
2017-12-28,1631,234497
2017-12-27,7169,229943
2017-12-26,834,242517
2017-12-22,3291,247077
2017-12-21,7527,255840
2017-12-20,5812,252391
2017-12-19,15010,244586
2017-12-18,7263,250832
2017-12-15,14672,243214
2017-12-14,1564,239665
2017-12-13,2657,255863
2017-12-12,7470,266110
2017-12-11,12923,265157
2017-12-08,17185,257773
2017-12-07,3220,258076
2017-12-06,1221,264759
2017-12-05,4260,262052
2017-12-04,5574,268011
2017-12-01,8388,264702
2017-11-30,18883,258046
2017-11-29,7744,250986
2017-11-28,6346,248567
2017-11-27,5281,245510
2017-11-24,3092,242407
2017-11-23,4225,237896
2017-11-22,523,238126
2017-11-21,1195,241331
2017-11-20,1969,245971
2017-11-17,2782,245403
2017-11-16,10320,243054
2017-11-15,9658,241581
2017-11-14,6810,240971
2017-11-13,8093,237915
2017-11-10,10588,239553
2017-11-09,6095,237002
2017-11-08,13698,236066
2017-11-07,8193,234825
2017-11-06,31072,230857
2017-11-03,17772,225450
2017-11-02,21200,234540
2017-11-01,21163,238687
2017-10-31,23504,231668
2017-10-30,14819,236381
2017-10-27,29871,208479
2017-10-26,7169,194894
2017-10-25,6658,222685
2017-10-24,2937,222105
2017-10-23,6960,226373
2017-10-20,17758,222656
2017-10-19,21558,220942
2017-10-18,11516,217352
2017-10-17,13434,217107
2017-10-16,6474,210526
2017-10-13,4916,211204
2017-10-12,2660,205321
2017-10-11,29819,211447
2017-10-10,56434,204316
2017-09-29,54681,193752
2017-09-28,21836,171388
2017-09-27,19398,170791
2017-09-26,15725,168959
2017-09-25,1515,165405
2017-09-22,3614,160096
2017-09-21,533,131452
2017-09-20,8092,183358
2017-09-19,221,195690
2017-09-18,1863,209081
2017-09-15,13354,219408
2017-09-14,2732,240885
2017-09-13,15549,226942
2017-09-12,11184,226585
2017-09-11,9836,239512
2017-09-08,32240,262135
2017-09-07,8282,236542
2017-09-06,14717,234753
2017-09-05,3943,231088
2017-09-04,1967,232481
2017-09-01,18020,232340
2017-08-31,20423,228653
2017-08-30,6827,237068
2017-08-29,7360,249694
2017-08-28,5348,246887
2017-08-25,3208,247822
2017-08-24,7968,248236
2017-08-23,8761,245529
2017-08-22,16512,238290
2017-08-21,10178,239742
2017-08-18,409,238778
2017-08-17,2113,243483
2017-08-16,19787,266275
2017-08-14,12396,293548
2017-08-11,19490,295350
2017-08-10,12203,290462
2017-08-09,7123,286907
2017-08-08,20834,287794
2017-08-07,13376,284557
2017-08-04,24343,285548
2017-08-03,15561,282956
2017-08-02,21009,286335
2017-08-01,24119,282448
2017-07-31,30130,282658
2017-07-28,3419,289804
2017-07-27,9380,300085
2017-07-26,16998,311549
2017-07-25,4786,337320
2017-07-24,10964,340145
2017-07-21,14466,341368
2017-07-20,9379,355662
2017-07-19,31846,354739
2017-07-18,21688,351840
2017-07-17,7779,348010
2017-07-14,14575,357392
2017-07-13,8173,343016
2017-07-12,9983,342163
2017-07-11,4710,350743
2017-07-10,30685,350483
2017-07-07,22500,345865
2017-07-06,15569,328796
2017-07-05,13692,327907
2017-07-04,10874,325974
2017-07-03,15241,314223
2017-06-30,5877,304110
2017-06-29,1823,320084
2017-06-28,6921,321731
2017-06-27,833,322153
2017-06-26,2293,321663
2017-06-23,12714,324084
2017-06-22,2122,323967
2017-06-21,19224,319051
2017-06-20,621,331052
2017-06-19,8973,347217
2017-06-16,7071,342916
2017-06-15,9049,343640
2017-06-14,6101,321858
2017-06-13,5554,330425
2017-06-12,6423,332623
2017-06-09,3968,342952
2017-06-08,10995,357763
2017-06-07,17362,363233
2017-06-05,6822,368664
2017-06-02,11246,364437
2017-06-01,6269,399031
2017-05-31,6062,416994
2017-05-30,8096,457488
2017-05-29,16289,467156
2017-05-26,14830,468606
2017-05-25,29681,463019
2017-05-24,18156,444770
2017-05-23,43399,438579
2017-05-22,56158,410434
2017-05-19,72959,378754
2017-05-18,73638,355467
2017-05-17,26259,311952
2017-05-16,14111,303994
2017-05-15,13359,303071
2017-05-12,15117,309124
2017-05-11,25201,310053
2017-05-10,65006,338101
2017-05-08,60170,332737
2017-05-04,26575,317443
2017-05-02,12319,310846
2017-04-28,23670,316710
2017-04-27,29419,315461
2017-04-26,43711,313711
2017-04-25,72030,317642
2017-04-24,18936,317111
2017-04-21,23263,321813
2017-04-20,23042,316586
2017-04-19,28695,314421
2017-04-18,15465,312179
2017-04-17,23383,305080
2017-04-14,18166,303228
2017-04-13,29592,292724
2017-04-12,13754,280942
2017-04-11,14969,279024
2017-04-10,13521,280312
2017-04-07,14732,281606
2017-04-06,33590,284585
2017-04-05,44377,288625
2017-04-04,36691,273322
2017-04-03,36257,255437
2017-03-31,46412,233974
2017-03-30,25275,224580
2017-03-29,35294,207277
2017-03-28,12533,184893
2017-03-27,9258,188418
2017-03-24,14218,196271
2017-03-23,29741,205698
2017-03-22,34805,197663
2017-03-21,41625,187223
2017-03-20,6548,180163
2017-03-17,11878,179252
2017-03-16,14424,169583
2017-03-15,12253,163160
2017-03-14,18375,156798
2017-03-13,24328,139761
2017-03-10,36478,130352
2017-03-09,22690,102473
2017-03-08,21033,85870
2017-03-07,14266,63958
2017-03-06,26197,45287
2017-03-03,3914,24904
2017-03-02,6748,52665
2017-02-28,5988,50909
2017-02-27,10156,57499
2017-02-24,5974,48555
2017-02-23,6130,46257
2017-02-22,11440,40021
2017-02-21,11662,42714
2017-02-20,17663,42783
2017-02-17,29349,44301
2017-02-16,19207,36268
2017-02-15,25839,37005
2017-02-14,2865,25936
2017-02-13,2644,30622
2017-02-10,10390,35169
2017-02-09,7014,45987
2017-02-08,33276,50306
2017-02-07,1378,57385
2017-02-06,9305,61831
