일자,공매도 수량(전체),공매도 수량(잔고수량)
2017-12-19,22475,230957
2017-12-18,20392,216622
2017-12-15,35535,210880
2017-12-14,8922,188462
2017-12-13,16653,235558
2017-12-12,16719,256949
2017-12-11,13979,266924
2017-12-08,13356,270113
2017-12-07,18276,280197
2017-12-06,27386,295977
2017-12-05,9740,275640
2017-12-04,18002,284710
2017-12-01,15158,288275
2017-11-30,28886,298141
2017-11-29,14265,300435
2017-11-28,19974,294275
2017-11-27,50959,286669
2017-11-24,29261,267927
2017-11-23,25404,249618
2017-11-22,33318,241943
2017-11-21,25088,238138
2017-11-20,40810,237069
2017-11-17,38818,218819
2017-11-16,26736,215465
2017-11-15,31130,204383
2017-11-14,10229,190332
2017-11-13,33347,203380
2017-11-10,13196,194407
2017-11-09,24734,202786
2017-11-08,12108,201759
2017-11-07,32667,207376
2017-11-06,19657,187652
2017-11-03,43591,188635
2017-11-02,37319,190929
2017-11-01,42029,199897
2017-10-31,28080,186715
2017-10-30,67528,184723
2017-10-27,48912,144229
2017-10-26,11539,108695
2017-10-25,4310,109870
2017-10-24,11939,110886
2017-10-23,10820,111822
2017-10-20,16363,112702
2017-10-19,28917,114654
2017-10-18,18941,97494
2017-10-17,5915,68924
2017-10-16,14349,71278
2017-10-13,8655,74952
2017-10-12,16928,74357
2017-10-11,32667,97056
2017-10-10,35252,99214
2017-09-29,46922,82793
2017-09-28,40606,69354
2017-09-27,8380,60124
2017-09-26,19561,69202
2017-09-25,4510,52803
2017-09-22,7890,59256
2017-09-21,7903,59650
2017-09-20,739,60275
2017-09-19,6025,61046
2017-09-18,3698,63566
2017-09-15,3136,66593
2017-09-14,19923,74220
2017-09-13,11141,82110
2017-09-12,21315,90671
2017-09-11,13474,88957
2017-09-08,852,91308
2017-09-07,294,91093
2017-09-06,7280,93773
2017-09-05,5637,91330
2017-09-04,5096,99406
2017-09-01,1839,107203
2017-08-31,7327,112940
2017-08-30,1684,111754
2017-08-29,1380,114460
2017-08-28,4727,122560
2017-08-25,9126,127511
2017-08-24,22883,133885
2017-08-23,23935,123608
2017-08-22,7235,112890
2017-08-21,5138,116841
2017-08-18,2527,117052
2017-08-17,9320,117704
2017-08-16,44807,115684
2017-08-14,23914,97140
2017-08-11,15370,86670
2017-08-10,1308,80262
2017-08-09,3799,80514
2017-08-08,8483,87586
2017-08-07,31386,88210
2017-08-04,2632,72772
2017-08-03,1952,73325
2017-08-02,2154,79118
2017-08-01,5701,80272
2017-07-31,1773,87555
2017-07-28,2588,97068
2017-07-27,2141,105267
2017-07-26,1879,109647
2017-07-25,14311,135807
2017-07-24,20359,136126
2017-07-21,22413,137493
2017-07-20,25340,123654
2017-07-19,13066,115217
2017-07-18,7993,117344
2017-07-17,15895,124080
2017-07-14,12521,121728
2017-07-13,28527,109054
2017-07-12,17959,116849
2017-07-11,7209,102925
2017-07-10,16001,97666
2017-07-07,7511,89406
2017-07-06,3149,93297
2017-07-05,6819,92949
2017-07-04,13326,76604
2017-07-03,23902,75660
2017-06-30,4289,79113
2017-06-29,1800,81600
2017-06-28,1537,83692
2017-06-27,4434,88890
2017-06-26,6111,98761
2017-06-23,26304,93585
2017-06-22,30879,98847
2017-06-21,8161,97572
2017-06-20,7257,100595
2017-06-19,11385,102101
2017-06-16,8732,92977
2017-06-15,3947,90786
2017-06-14,22223,98642
2017-06-13,25445,93027
2017-06-12,6716,91064
2017-06-09,26802,106334
2017-06-08,14663,103459
2017-06-07,10664,102439
2017-06-05,15858,99373
2017-06-02,57800,100588
2017-06-01,34603,70514
2017-05-31,16124,56002
2017-05-30,21938,50808
2017-05-29,29273,53922
2017-05-26,10607,56525
2017-05-25,1260,62334
2017-05-24,3869,60532
2017-05-23,908,64917
2017-05-22,4896,68743
2017-05-19,1453,72487
2017-05-18,1419,76196
2017-05-17,5028,76619
2017-05-16,1788,84719
2017-05-15,12301,93132
2017-05-12,9770,77332
2017-05-11,7763,75793
2017-05-10,24895,90036
2017-05-08,11540,95492
2017-05-04,3385,99477
2017-05-02,2314,99610
2017-04-28,14215,110475
2017-04-27,17127,111605
2017-04-26,12308,109705
2017-04-25,28980,116232
2017-04-24,15108,110163
2017-04-21,17641,115272
2017-04-20,9149,113917
2017-04-19,14292,122656
2017-04-18,9167,119113
2017-04-17,4028,130071
2017-04-14,4821,130370
2017-04-13,4819,134611
2017-04-12,6417,136733
2017-04-11,3328,145593
2017-04-10,3028,142993
2017-04-07,5616,144938
2017-04-06,12698,143961
2017-04-05,24672,142433
2017-04-04,3782,154218
2017-04-03,12121,174311
2017-03-31,8990,177874
2017-03-30,22168,183701
2017-03-29,29909,173127
2017-03-28,9099,168488
2017-03-27,5627,145323
2017-03-24,12171,147203
2017-03-23,41994,177970
2017-03-22,28628,184230
2017-03-21,23233,174086
2017-03-20,6300,204477
2017-03-17,29659,217749
2017-03-16,21842,216116
2017-03-15,25327,225131
2017-03-14,28742,224397
2017-03-13,24755,220834
2017-03-10,40611,217814
2017-03-09,52514,232777
2017-03-08,38087,218430
2017-03-07,23742,215294
2017-03-06,52367,213359
2017-03-03,92273,207669
2017-03-02,54492,190422
2017-02-28,11903,175252
2017-02-27,18976,180036
2017-02-24,35974,176487
2017-02-23,17751,145675
2017-02-22,26795,141814
2017-02-21,12267,135039
2017-02-20,7862,137859
2017-02-17,6179,141878
2017-02-16,12627,144037
2017-02-15,9223,129601
2017-02-14,25822,135637
2017-02-13,21172,118758
2017-02-10,28473,121197
2017-02-09,1347,141851
2017-02-08,11392,151854
2017-02-07,27053,157000
2017-02-06,20243,156174
2017-02-03,32735,154637
2017-02-02,44549,149471
2017-02-01,30794,146851
2017-01-31,14125,155581
2017-01-26,43057,158381
2017-01-25,11576,172430
2017-01-24,18960,174776
2017-01-23,17783,171838
2017-01-20,40275,186671
2017-01-19,42408,184379
2017-01-18,38510,173149
2017-01-17,30744,168696
2017-01-16,31650,280703
2017-01-13,41125,281164
2017-01-12,27679,288566
2017-01-11,22675,280968
2017-01-10,21863,277884
2017-01-09,12183,260958
2017-01-06,8571,258355
2017-01-05,15159,258084
2017-01-04,28078,262833
2017-01-03,13931,266322
2017-01-02,7224,268865
2016-12-29,21178,272714
2016-12-28,8594,304312
2016-12-27,45334,290544
2016-12-26,28154,262309
2016-12-23,33742,256419
2016-12-22,22510,243780
2016-12-21,25186,237714
2016-12-20,29127,225981
2016-12-19,19494,228538
2016-12-16,22836,217001
2016-12-15,9547,208894
2016-12-14,9677,214888
2016-12-13,20739,214858
2016-12-12,14715,216412
2016-12-09,16152,223376
2016-12-08,38647,225504
2016-12-07,27380,210377
2016-12-06,31292,192054
2016-12-05,12984,199290
2016-12-02,24371,183761
2016-12-01,12814,195993
2016-11-30,9760,197078
2016-11-29,8906,188255
2016-11-28,4898,204025
2016-11-25,2071,199469
2016-11-24,55674,193979
2016-11-23,10677,161178
2016-11-22,8436,145616
2016-11-21,1355,152106
2016-11-18,15410,147331
2016-11-17,7489,136054
2016-11-16,7188,131259
2016-11-15,20367,126929
2016-11-14,10748,143704
2016-11-11,11482,134435
2016-11-10,17303,144795
2016-11-09,13336,154284
2016-11-08,15713,164587
2016-11-07,22431,163220
2016-11-04,10109,147510
2016-11-03,17335,142051
2016-11-02,15259,137790
2016-11-01,14185,135604
2016-10-31,9709,139429
2016-10-28,7000,138525
