일자,공매도 금액(전체),공매도 금액(잔고금액)
2019-04-16,213309500,88123721500.0
2019-04-15,824457000,93586544500.0
2019-04-12,1173537500,97307535500.0
2019-04-11,446074500,99801922500.0
2019-04-10,778592500,104772000000.0
2019-04-09,317465500,106204000000.0
2019-04-08,1155345000,107850000000.0
2019-04-05,469142500,110231000000.0
2019-04-04,912860500,110292000000.0
2019-04-03,4151393000,110547000000.0
2019-04-02,240773500,112315000000.0
2019-04-01,86769000,115570000000.0
2019-03-29,196577000,119506000000.0
2019-03-28,1555954000,121580000000.0
2019-03-27,2149883000,125670000000.0
2019-03-26,550571000,129248000000.0
2019-03-25,1217526000,131836000000.0
2019-03-22,1343122000,127430000000.0
2019-03-21,224949500,128506000000.0
2019-03-20,1260308000,131794000000.0
2019-03-19,396811500,136231000000.0
2019-03-18,712582000,139337000000.0
2019-03-15,235114000,139559000000.0
2019-03-14,2451129500,143564000000.0
2019-03-13,719233500,145631000000.0
2019-03-12,5110829500,148387000000.0
2019-03-11,218325000,161111000000.0
2019-03-08,3698086500,161456000000.0
2019-03-07,2548006000,174400000000.0
2019-03-06,2110365000,172646000000.0
2019-03-05,3522018500,173889000000.0
2019-03-04,5825065000,172661000000.0
2019-02-28,3271067000,177856000000.0
2019-02-27,3162609000,177709000000.0
2019-02-26,3976399000,182229000000.0
2019-02-25,3299435000,177945000000.0
2019-02-22,3325464000,183593000000.0
2019-02-21,3106948500,185101000000.0
2019-02-20,4285563000,181559000000.0
2019-02-19,2701156000,179576000000.0
2019-02-18,9703795000,179863000000.0
2019-02-15,2466253500,182421000000.0
2019-02-14,5214231500,180785000000.0
2019-02-13,2122690500,175493000000.0
2019-02-12,4987897500,178759000000.0
2019-02-11,2387881000,191777000000.0
2019-02-08,3572868500,196314000000.0
2019-02-07,3210489500,219513000000.0
2019-02-01,2635352500,231339000000.0
2019-01-31,7281238000,236461000000.0
2019-01-30,5967173000,246843000000.0
2019-01-29,3726458000,244172000000.0
2019-01-28,1814931500,241276000000.0
2019-01-25,1274827500,243035000000.0
2019-01-24,6305929000,245223000000.0
2019-01-23,3934751000,246554000000.0
2019-01-22,12827232500,243045000000.0
2019-01-21,12164802000,244869000000.0
2019-01-18,12666335500,256064000000.0
2019-01-17,7897131500,253168000000.0
2019-01-16,3540886500,238866000000.0
2019-01-15,6772038500,238119000000.0
2019-01-14,8198467000,218787000000.0
2019-01-11,3415609000,212909000000.0
2019-01-10,4065207500,211906000000.0
2019-01-09,7452159500,210920000000.0
2019-01-08,7421715000,200432000000.0
2019-01-07,12822642000,190809000000.0
2019-01-04,6704053000,169022000000.0
2019-01-03,5716873500,158918000000.0
2019-01-02,7568773500,153776000000.0
2018-12-28,3339641000,154567000000.0
2018-12-27,3134923500,154141000000.0
2018-12-26,2781539000,144161000000.0
2018-12-24,2572163000,150154000000.0
2018-12-21,16053959500,152739000000.0
2018-12-20,10394994500,153217000000.0
2018-12-19,6951223500,148893000000.0
2018-12-18,2778416500,141260000000.0
2018-12-17,3558251000,133154000000.0
2018-12-14,2646623000,133908000000.0
2018-12-13,6733395000,139241000000.0
2018-12-12,8608462000,151654000000.0
2018-12-11,2603125500,146642000000.0
2018-12-10,6794415000,143730000000.0
2018-12-07,12498775500,138815000000.0
2018-12-06,9616779500,131596000000.0
2018-12-05,1644111000,130336000000.0
2018-12-04,1250385000,129683000000.0
2018-12-03,6704686500,132879000000.0
2018-11-30,2660291000,131872000000.0
2018-11-29,14834945500,134440000000.0
2018-11-28,20386386500,127774000000.0
2018-11-27,11824811500,113008000000.0
2018-11-26,6619114500,115462000000.0
2018-11-23,10503842500,116079000000.0
2018-11-22,3188535500,106341000000.0
2018-11-21,3087860500,104712000000.0
2018-11-20,9609696500,104180000000.0
2018-11-19,3236121500,102422000000.0
2018-11-16,11023618000,101991000000.0
2018-11-15,7797598000,93580762500.0
2018-11-14,1901800500,95592420000.0
2018-11-13,2697428500,96019464000.0
2018-11-12,3784673500,98102130000.0
2018-11-09,4939416000,98110525000.0
2018-11-08,6002698000,96378003500.0
2018-11-07,8439632000,96724320000.0
2018-11-06,9283463500,96818319000.0
2018-11-05,10659538500,89086944500.0
2018-11-02,2149568000,81707741000.0
2018-11-01,2500388500,79371721000.0
2018-10-31,8644587000,84795265000.0
2018-10-30,10226902500,79264081000.0
2018-10-29,8211926000,77011459500.0
2018-10-26,104997500,77209171000.0
2018-10-25,34690996000,84386232000.0
2018-10-24,5725200500,72830944000.0
2018-10-23,4220415000,70879011500.0
2018-10-22,2198594500,70698579000.0
2018-10-19,2512652000,72041197500.0
2018-10-18,7532571000,73681375000.0
2018-10-17,4748586500,76070930000.0
2018-10-16,5838580000,80945589000.0
2018-10-15,15256726500,81376280000.0
2018-10-12,20160183500,76450812000.0
2018-10-11,0,143896000000.0
2018-10-10,0,99432256000.0
2018-10-08,0,53360384000.0
2018-10-05,9533149000,75854592000.0
2018-10-04,7490534000,58083930000.0
2018-10-02,7836833000,54554331000.0
2018-10-01,2792231000,49855812000.0
2018-09-28,2272789000,48996596000.0
2018-09-27,3956171000,49576316000.0
2018-09-21,3090036000,50928350000.0
2018-09-20,4336969000,52810364000.0
2018-09-19,2861118000,51667080000.0
2018-09-18,3009316000,49856800000.0
2018-09-17,2219442000,48683544000.0
2018-09-14,838387000,48182190000.0
2018-09-13,2003231000,48783702000.0
2018-09-12,1318999000,49131920000.0
2018-09-11,1322911000,50537586000.0
2018-09-10,1425618000,50634725000.0
2018-09-07,6101060000,52240644000.0
2018-09-06,3518104000,53572510000.0
2018-09-05,10796377000,53876672000.0
2018-09-04,1356270000,47964395000.0
2018-09-03,1111844000,46703514000.0
2018-08-31,2611223000,47361712000.0
2018-08-30,807270000,42962140000.0
2018-08-29,2028256000,43758000000.0
2018-08-28,2774499000,43564500000.0
2018-08-27,1550279000,43215493000.0
2018-08-24,1479919000,45680870000.0
2018-08-23,2020240000,44272656000.0
2018-08-22,1840204000,44912628000.0
2018-08-21,2436831000,44183556000.0
2018-08-20,769745000,42406085000.0
2018-08-17,1544000000,44951945000.0
2018-08-16,7296881000,46917000000.0
2018-08-14,2054805000,47950651000.0
2018-08-13,960398000,51491000000.0
2018-08-10,2170016000,54433371000.0
2018-08-09,1763248000,59397192000.0
2018-08-08,2515326000,65755500000.0
2018-08-07,2020452000,69023856000.0
2018-08-06,1361604000,74434185000.0
2018-08-03,6300306000,79348588000.0
2018-08-02,707775000,80567760000.0
2018-08-01,7578122000,80582320000.0
2018-07-31,1381117000,83398964000.0
2018-07-30,8005690000,87221860000.0
2018-07-27,4542791000,89492915000.0
2018-07-26,22307131000,94042473000.0
2018-07-25,7344711000,86201046000.0
2018-07-24,8613776000,84097835000.0
2018-07-23,6283833000,87540174000.0
2018-07-20,3836051000,90850760000.0
2018-07-19,4308779000,91763280000.0
2018-07-18,2269353000,95289136000.0
2018-07-17,4071041000,97055607000.0
2018-07-16,3161611000,96248556000.0
2018-07-13,4946250000,94240872000.0
2018-07-12,5148801000,97451276000.0
2018-07-11,7185596000,98162850000.0
2018-07-10,1746006000,90869400000.0
2018-07-09,11863767000,92627930000.0
2018-07-06,6350252000,93342627000.0
2018-07-05,8897281000,97060140000.0
2018-07-04,12152030000,93787392000.0
2018-07-03,10927789000,90286155000.0
2018-07-02,8606296000,89875925000.0
2018-06-29,9218875000,92214654000.0
2018-06-28,8831971000,91692756000.0
2018-06-27,7373121000,95349475000.0
2018-06-26,6923017000,94496010000.0
2018-06-25,21354781000,97480108000.0
2018-06-22,11035854000,94010244000.0
2018-06-21,5036893000,94511790000.0
2018-06-20,2857476000,93042560000.0
2018-06-19,960916000,92898576000.0
2018-06-18,2651339000,95105066000.0
2018-06-15,967795000,98397450000.0
2018-06-14,3193191000,103407000000.0
2018-06-12,1225441000,108696000000.0
2018-06-11,966061000,109692000000.0
2018-06-08,3169830000,110265000000.0
2018-06-07,8245511000,109265000000.0
2018-06-05,3999070000,109122000000.0
2018-06-04,3276931000,109551000000.0
2018-06-01,2870590000,108928000000.0
2018-05-31,6147094000,105194000000.0
2018-05-30,6095456000,105196000000.0
2018-05-29,3817419000,107720000000.0
2018-05-28,2520597000,107642000000.0
2018-05-25,1507902000,109762000000.0
2018-05-24,2794945000,108162000000.0
2018-05-23,4515828000,107837000000.0
2018-05-21,1901678000,106249000000.0
2018-05-18,3184875000,104970000000.0
2018-05-17,2119229000,105103000000.0
2018-05-16,3384974000,104801000000.0
2018-05-15,2459183000,106965000000.0
2018-05-14,1336420000,107931000000.0
2018-05-11,1476931000,108154000000.0
2018-05-10,1680315000,109194000000.0
2018-05-09,5663608000,112266000000.0
2018-05-08,2308380000,115388000000.0
2018-05-04,5186608000,110100000000.0
2018-05-03,3801923000,110875000000.0
2018-05-02,5101471000,110986000000.0
2018-04-30,3664613000,107147000000.0
2018-04-27,6097518000,105472000000.0
2018-04-26,6988455000,101468000000.0
2018-04-25,2066535000,101726000000.0
2018-04-24,5097386000,99392425000.0
2018-04-23,2808628000,100713000000.0
2018-04-20,2509014000,99017464000.0
2018-04-19,5189706000,99111924000.0
2018-04-18,3348857000,99164736000.0
2018-04-17,3460978000,100326000000.0
2018-04-16,3343123000,100340000000.0
2018-04-13,6146838000,102983000000.0
2018-04-12,1929128000,99776385000.0
2018-04-11,2110920000,100506000000.0
2018-04-10,3802705000,100033000000.0
2018-04-09,5284749000,99996930000.0
2018-04-06,2857088000,94985660000.0
2018-04-05,3394057000,94427264000.0
2018-04-04,6564303000,88478130000.0
2018-04-03,1710035000,90750710000.0
2018-04-02,945382000,93458175000.0
2018-03-30,1835738000,90913680000.0
2018-03-29,3730267000,89950626000.0
2018-03-28,2109637000,87722544000.0
2018-03-27,1268984000,88172328000.0
2018-03-26,4004778000,87752580000.0
2018-03-23,7988758000,90546120000.0
2018-03-22,3320318000,84892357000.0
2018-03-21,2053998000,83822580000.0
2018-03-20,4239202000,82233210000.0
2018-03-19,1615234000,80397345000.0
2018-03-16,5124651000,82217043000.0
2018-03-15,1134617000,81976220000.0
2018-03-14,2857686000,80207496000.0
2018-03-13,2282407000,80510880000.0
