일자,공매도 수량(전체),공매도 수량(잔고수량)
2017-10-23,183628,992944
2017-10-20,111780,1003987
2017-10-19,237562,996447
2017-10-18,42602,1004821
2017-10-17,21384,1019552
2017-10-16,56445,1033329
2017-10-13,72332,1055758
2017-10-12,181508,1034791
2017-10-11,83785,943011
2017-10-10,163276,941315
2017-09-29,164107,843936
2017-09-28,50444,803995
2017-09-27,24449,830772
2017-09-26,44109,890546
2017-09-25,48891,908312
2017-09-22,97453,957001
2017-09-21,104329,997685
2017-09-20,92065,977869
2017-09-19,161643,895876
2017-09-18,79217,841162
2017-09-15,104548,826385
2017-09-14,31319,852900
2017-09-13,67199,902331
2017-09-12,84642,1000417
2017-09-11,37472,1058221
2017-09-08,53127,1078307
2017-09-07,175429,1026350
2017-09-06,145562,1023555
2017-09-05,100791,1078733
2017-09-04,8054,1162657
2017-09-01,43870,1204854
2017-08-31,86261,1204977
2017-08-30,39756,1166401
2017-08-29,46261,1187421
2017-08-28,60805,1168724
2017-08-25,58537,1131008
2017-08-24,26122,1120016
2017-08-23,83386,1122355
2017-08-22,35863,1046823
2017-08-21,40830,1027858
2017-08-18,22667,1011818
2017-08-17,24853,984053
2017-08-16,97727,1003824
2017-08-14,33045,977167
2017-08-11,158879,982970
2017-08-10,88220,954728
2017-08-09,46430,957510
2017-08-08,32381,964354
2017-08-07,126690,944708
2017-08-04,8895,826149
2017-08-03,36273,863734
2017-08-02,97510,952444
2017-08-01,25317,914959
2017-07-31,40163,893604
2017-07-28,20381,902433
2017-07-27,16571,898047
2017-07-26,45828,845840
2017-07-25,45083,840411
2017-07-24,16706,786082
2017-07-21,16244,837823
2017-07-20,285,2018596
2017-07-19,66174,2145928
2017-07-18,105518,2117771
2017-07-17,1594,2028365
2017-07-14,5340,2064707
2017-07-13,21200,2092186
2017-07-12,57823,2181842
2017-07-11,113,2128553
2017-07-10,53426,2176248
2017-07-07,18829,2206544
2017-07-06,84201,2266092
2017-07-05,51083,2243880
2017-07-04,68029,2221887
2017-07-03,50532,2189178
2017-06-30,70787,2155962
2017-06-29,116184,2137309
2017-06-28,33090,2045077
2017-06-27,8975,2066413
2017-06-26,12862,2117333
2017-06-23,45280,2296920
2017-06-22,59820,2392900
2017-06-21,27003,2409521
2017-06-20,34404,2655249
2017-06-19,52484,2642267
2017-06-16,60457,2625748
2017-06-15,11884,2650907
2017-06-14,11779,2708972
2017-06-13,58116,2766330
2017-06-12,122110,2806064
2017-06-09,142364,2839652
2017-06-08,283591,2855986
2017-06-07,295917,2930128
2017-06-05,284690,2798463
2017-06-02,146123,2660590
2017-06-01,77126,2647121
2017-05-31,68123,2749965
2017-05-30,63672,2777552
2017-05-29,98300,2735800
2017-05-26,171368,2741599
2017-05-25,181127,2654361
2017-05-24,131817,2683094
2017-05-23,222674,2564540
2017-05-22,107516,2485512
2017-05-19,145855,2410804
2017-05-18,151613,2317864
2017-05-17,43735,2246567
2017-05-16,105760,2212947
2017-05-15,104649,2302078
2017-05-12,387261,2216613
2017-05-11,389935,1984391
2017-05-10,403017,1756043
2017-05-08,333983,1686028
2017-05-04,101847,1576593
2017-05-02,206417,1495953
2017-04-28,117841,1455148
2017-04-27,83789,1398474
2017-04-26,115536,1350134
2017-04-25,208330,1350522
2017-04-24,52114,1267080
2017-04-21,106592,1268252
2017-04-20,64439,1249618
2017-04-19,99038,1332446
2017-04-18,78362,1254226
2017-04-17,190529,1327708
2017-04-14,71282,1354077
2017-04-13,218522,1338751
2017-04-12,90178,1239796
2017-04-11,179554,1251498
2017-04-10,77057,1357916
2017-04-07,118719,1422052
2017-04-06,160671,1342210
2017-04-05,300262,1227154
2017-04-04,34778,1117762
2017-04-03,76215,1148131
2017-03-31,113254,1111924
2017-03-30,98886,1170826
2017-03-29,198479,1100435
2017-03-28,56381,1030694
2017-03-27,78834,1087187
2017-03-24,34639,1089148
2017-03-23,48652,1191611
2017-03-22,174094,1258128
2017-03-21,146859,1266507
2017-03-20,94532,1283177
2017-03-17,116754,1258997
2017-03-16,159040,1182275
2017-03-15,100014,1094691
2017-03-14,214140,1155060
2017-03-13,202782,1083498
2017-03-10,223755,1095514
2017-03-09,214984,982496
2017-03-08,183328,895464
2017-03-07,57508,862078
2017-03-06,132748,815244
2017-03-03,48213,786722
2017-03-02,106231,786858
2017-02-28,79479,793988
2017-02-27,69663,901054
2017-02-24,91731,872297
2017-02-23,68962,862441
2017-02-22,16866,852160
2017-02-21,124142,829034
2017-02-20,139610,750268
2017-02-17,154217,750523
2017-02-16,333833,750518
2017-02-15,15472,750712
2017-02-14,32932,751049
2017-02-13,39830,751018
2017-02-10,42422,753028
2017-02-09,36775,800668
2017-02-08,31356,790668
2017-02-07,50936,778553
2017-02-06,65082,789702
