date,open,high,low,close,volume
2016-10-11,177866,179068,170856,172659,350085
2016-10-12,174261,176264,172659,173059,319940
2016-10-13,172058,172859,165648,165648,479775
2016-10-14,166449,170055,166449,169053,280774
2016-10-17,168653,171657,166850,170455,388023
2016-10-18,171056,171857,167851,169454,404698
2016-10-19,168452,169254,164847,166049,427364
2016-10-20,166249,169254,165448,169053,580025
2016-10-21,167851,168252,166049,166449,302307
2016-10-24,165448,167451,165448,166850,675362
2016-10-25,165248,168853,165248,167651,433055
2016-10-26,165648,170656,165648,169854,354893
2016-10-27,172859,176865,170856,172058,890654
2016-10-28,174461,175463,171257,172258,401508
2016-10-31,171857,173460,169654,171657,330564
2016-11-01,172258,172258,166650,169654,1121583
2016-11-02,170055,170255,164847,165448,426191
2016-11-03,165448,165448,162644,162644,341213
2016-11-04,161842,162243,157236,158037,511608
2016-11-07,159839,166049,159239,164246,498747
2016-11-08,166049,167851,162443,163245,314049
2016-11-09,165448,165648,157035,161242,620944
2016-11-10,163445,164046,160440,161442,412027
2016-11-11,156434,158237,151627,152228,1070050
2016-11-14,152228,156034,149424,149424,696281
2016-11-15,149424,152629,148022,149023,664324
2016-11-16,150425,152028,148422,150425,773819
2016-11-17,149824,151227,148823,149224,496201
2016-11-18,152228,154832,150225,154431,721288
2016-11-21,154431,160040,152028,157436,735107
2016-11-22,157836,162844,157636,162243,525981
2016-11-23,159239,162043,158638,159239,376985
2016-11-24,158037,161242,156835,160641,351178
2016-11-25,162243,163645,160641,161242,622986
2016-11-28,160641,163245,158638,161842,380190
2016-11-29,160641,163245,160440,160440,282681
2016-11-30,160641,162243,157436,159839,841672
2016-12-01,158237,159839,153029,153029,518532
2016-12-02,155633,155633,151026,151227,399201
2016-12-05,150025,154031,149023,153029,410055
2016-12-06,155032,155833,150225,151427,491972
2016-12-07,151627,152629,150025,150225,264109
2016-12-08,151427,161041,151427,161041,673924
2016-12-09,161041,163044,159439,160240,410894
2016-12-12,161041,161842,157836,158638,302152
2016-12-13,159038,159239,156635,157436,303530
2016-12-14,158838,159439,156434,157236,263440
2016-12-15,157236,159038,157035,157436,419191
2016-12-16,159639,161442,158037,161442,500354
2016-12-19,160440,161442,159439,160240,238587
2016-12-20,160240,160641,157236,157636,327579
2016-12-21,159239,159639,156034,156034,220639
2016-12-22,156034,157436,153630,154832,392796
2016-12-23,154431,155633,152629,153830,266475
2016-12-26,153430,154832,153230,153230,103170
2016-12-27,153430,154832,152829,154632,159571
2016-12-28,157236,157236,152829,152829,288253
2016-12-29,151827,155633,151026,155233,281198
2017-01-02,155833,157636,155233,155633,153655
2017-01-03,155633,155633,153630,153630,258442
2017-01-04,155233,162243,154431,162243,600894
2017-01-05,162243,162243,158437,158437,343105
2017-01-06,158437,160440,157436,160040,250969
2017-01-09,158437,160040,155633,156034,382866
2017-01-10,157636,158838,156034,158638,236505
2017-01-11,157436,160641,157436,159439,243345
2017-01-12,160040,163245,159439,160641,281523
2017-01-13,160641,161242,157636,158237,340644
2017-01-16,158638,160440,155032,159038,274798
2017-01-17,157636,159639,156635,159239,254329
2017-01-18,160240,160240,157636,157836,275467
2017-01-19,157636,161442,157636,160440,338547
2017-01-20,159639,159839,157236,157236,366625
2017-01-23,155833,156034,152829,154431,452661
2017-01-24,154431,154431,152228,152428,533600
2017-01-25,152829,153830,152228,152829,594134
2017-01-26,150425,152829,147421,150826,1370040
2017-01-31,150225,153630,148823,151827,637094
2017-02-01,152428,155032,152228,154431,462012
2017-02-02,155433,156234,154231,154632,604343
2017-02-03,154231,155433,153630,155032,711003
2017-02-06,156434,156434,154632,156034,634194
2017-02-07,155833,160641,155233,160240,674543
2017-02-08,160040,160040,158437,159239,387634
2017-02-09,157836,159439,156835,157636,509351
2017-02-10,159239,159239,157636,159239,336940
2017-02-13,160240,160841,157836,159239,296455
2017-02-14,157236,158237,153430,154231,598637
2017-02-15,154031,155633,153830,154832,331677
2017-02-16,154231,155633,154031,155633,368552
2017-02-17,154832,157236,154632,156234,520924
2017-02-20,154832,157035,154632,156434,374648
2017-02-21,155833,158838,155433,158237,577004
2017-02-22,157836,160240,157436,159639,536056
2017-02-23,161242,163245,161041,161842,484049
2017-02-24,160841,161642,158838,160841,385287
2017-02-27,160240,161642,158638,159439,169221
2017-02-28,159038,160240,155433,155433,486261
2017-03-02,160040,164046,158237,163245,753679
2017-03-03,163445,168052,159038,162043,490774
2017-03-06,162243,163645,159239,160240,289541
2017-03-07,160240,161442,159038,160040,241218
2017-03-08,159839,161642,158437,160240,281468
2017-03-09,160440,161442,158037,158037,378357
2017-03-10,158037,160641,156835,160240,244169
2017-03-13,160240,166850,160040,165448,416695
2017-03-14,165648,166850,162443,163245,471727
2017-03-15,163645,165448,162243,164246,203630
2017-03-16,167050,167251,163645,164046,266176
2017-03-17,165248,166850,164046,165648,294903
2017-03-20,166249,166249,162243,163845,296021
2017-03-21,165848,174662,165248,174461,749850
2017-03-22,174261,174461,169454,170055,395467
2017-03-23,172258,174662,170455,173059,399710
2017-03-24,173059,176264,173059,174662,278512
2017-03-27,173260,178668,173260,177266,301842
2017-03-28,177266,177466,170455,170856,411757
2017-03-29,172058,173260,171056,173059,293140
2017-03-30,173260,175062,171457,172458,284948
2017-03-31,172458,174261,171056,171257,249755
2017-04-03,171257,175863,168853,174862,274009
2017-04-04,173860,174061,169454,170255,297524
2017-04-05,171657,172058,167251,168853,497624
2017-04-06,167851,168252,165448,168252,359975
2017-04-07,167651,168653,165248,165848,287923
2017-04-10,164847,165848,162443,163845,356495
2017-04-11,162243,162443,153630,154231,1313360
2017-04-12,154832,155633,151627,153830,1025706
2017-04-13,154832,160841,154231,160641,863904
2017-04-14,159839,162443,157436,157636,298497
2017-04-17,156234,158838,154832,157236,277499
2017-04-18,158437,158437,155633,155833,270704
2017-04-19,155833,157236,155633,155633,413550
2017-04-20,157236,160240,156434,159439,490749
2017-04-21,160440,162844,159439,162844,428922
2017-04-24,162443,162844,161242,162243,433679
2017-04-25,163245,163245,160841,163245,755622
2017-04-26,163245,163445,161041,161642,804319
2017-04-27,159439,160240,157236,158437,844403
2017-04-28,158437,160841,158437,160240,562022
2017-05-02,160240,161642,158237,160440,542896
2017-05-04,161442,164847,160841,164847,440250
2017-05-08,164847,169254,163245,169254,668452
2017-05-10,172058,175863,164847,165047,704324
2017-05-11,168452,173460,167651,173460,873180
2017-05-12,173059,173260,168653,169854,382411
2017-05-15,170856,171056,167050,168052,237274
2017-05-16,168052,170255,166249,168052,274373
2017-05-17,167251,167851,166049,166650,366171
2017-05-18,166049,166650,163645,165047,294553
2017-05-19,164647,166850,164647,166650,624848
2017-05-22,169854,169854,167050,169654,350170
2017-05-23,169454,170255,167851,168653,372421
2017-05-24,170255,171257,168653,170656,457359
2017-05-25,171257,171857,169854,170656,333535
2017-05-26,172258,172859,171056,171257,307828
2017-05-29,172258,173059,170656,171457,226685
2017-05-30,171457,172058,169254,170656,335302
2017-05-31,170055,173059,168853,169254,476925
2017-06-01,170255,172258,168653,168653,275122
2017-06-02,168853,173059,168853,173059,342686
2017-06-05,171056,177666,171056,175463,520959
2017-06-07,175463,177866,174461,175463,419910
2017-06-08,177266,178868,175663,178267,524493
2017-06-09,179269,195293,179068,192288,915936
2017-06-12,185478,186880,179269,179269,990429
2017-06-13,179269,184076,178467,179269,562267
2017-06-14,179869,183074,175263,176865,664993
2017-06-15,176264,179469,176064,177266,383794
2017-06-16,178067,178668,174862,178668,483100
2017-06-19,177666,179869,175463,175863,317184
2017-06-20,178668,178868,173059,173460,419036
2017-06-21,171657,176464,166650,176264,488033
2017-06-22,175863,177866,174461,176264,296181
2017-06-23,177065,179469,175263,177666,307644
2017-06-26,178467,180871,176464,177866,294299
2017-06-27,178267,180671,173460,174061,3426590
2017-06-28,171857,173260,170455,172458,505796
2017-06-29,173059,173860,170455,170856,360389
2017-06-30,169254,170255,167251,167851,559056
2017-07-03,169053,170255,166850,169053,320245
2017-07-04,168252,169654,167651,168252,224294
