date,open,high,low,close,volume
2018-02-05,392500,393000,388000,390000,395055
2018-02-06,375500,390000,373000,388500,431592
2018-02-07,393000,395000,375000,375000,366880
2018-02-08,375000,381500,369000,374000,335211
2018-02-09,363500,369000,361500,366000,238835
2018-02-12,369500,376500,366500,372000,216955
2018-02-13,375000,376000,361500,364500,249981
2018-02-14,362500,374000,362500,372500,141209
2018-02-19,378000,383500,376500,383500,211347
2018-02-20,384000,384000,375000,376500,117191
2018-02-21,375500,376500,371000,374500,128261
2018-02-22,372500,378500,371500,376500,120813
2018-02-23,380500,389500,378000,389000,242090
2018-02-26,393500,397500,390000,394000,206748
2018-02-27,400000,400500,396000,398000,205730
2018-02-28,394500,397000,383000,383000,184706
2018-03-02,385000,385500,379000,383500,184855
2018-03-05,383500,383500,372500,375000,144653
2018-03-06,379500,387500,377000,387500,159217
2018-03-07,384500,390500,382500,385000,150030
2018-03-08,386000,387000,378000,387000,208588
2018-03-09,387000,408000,383500,406500,364917
2018-03-12,410500,413500,407500,410500,216317
2018-03-13,404500,411500,400500,409500,148046
2018-03-14,415000,419000,410000,411500,199225
2018-03-15,414000,420000,411500,419000,241683
2018-03-16,419000,419000,408500,413500,205744
2018-03-19,419000,419500,404000,405000,140007
2018-03-20,402000,407000,399500,406500,144071
2018-03-21,417000,417500,408000,410000,169621
2018-03-22,413500,416500,407500,409000,131002
2018-03-23,399500,403500,392000,393500,208234
2018-03-26,390500,402000,390500,400000,155289
2018-03-27,404000,408500,402500,403000,127168
2018-03-28,396500,401500,384500,386000,292609
2018-03-29,386500,391000,381500,386000,199377
2018-03-30,390000,391000,385500,385500,103447
2018-04-02,394000,398500,387000,387500,161454
2018-04-03,381500,382000,375500,378500,238504
2018-04-04,381500,384500,373500,376000,180548
2018-04-05,377000,389000,377000,383500,158893
2018-04-06,382500,382500,375500,379000,131831
2018-04-09,375500,378000,373500,376000,142530
2018-04-10,374000,374000,364500,368000,298550
2018-04-11,370000,374000,366500,367000,261589
2018-04-12,373000,379000,369500,378000,262006
2018-04-13,376500,377000,370500,373000,146231
2018-04-16,374000,375000,364000,365000,216512
2018-04-17,367000,369500,366000,368500,117092
2018-04-18,373500,378500,371500,376000,200737
2018-04-19,377500,381000,373500,376000,170308
2018-04-20,376500,378500,372000,372500,140993
2018-04-23,374500,374500,369500,372500,126975
2018-04-24,375000,376500,371500,374500,144778
2018-04-25,370500,370500,350500,352500,496231
2018-04-26,353500,356500,352500,353500,232263
2018-04-27,354000,360000,354000,354500,156968
2018-04-30,351500,361000,351500,360000,155327
2018-05-02,356000,358500,338500,339000,523971
2018-05-03,337000,344500,333500,343000,296458
2018-05-04,340000,344000,340000,341000,194462
2018-05-08,332000,336000,330500,330500,356424
2018-05-09,328500,341500,326500,339500,242892
2018-05-10,339500,344500,337500,340000,189496
2018-05-11,343500,347500,341500,345000,214165
2018-05-14,349000,357500,347000,354500,302609
2018-05-15,350500,353500,346500,348500,185959
2018-05-16,348000,348000,340000,342000,225069
2018-05-17,345500,353500,345000,345500,212479
2018-05-18,345000,350500,342500,344000,164369
2018-05-21,344000,345000,335000,338500,195380
2018-05-23,340000,352500,339500,343500,491113
2018-05-24,345000,348500,339500,345000,244651
2018-05-25,344500,356500,344000,352500,334692
2018-05-28,353000,356500,349500,352000,133191
2018-05-29,352000,352500,343500,343500,162022
2018-05-30,340500,341000,328500,330500,372066
2018-05-31,332500,341000,332500,338500,318155
2018-06-01,338000,340000,332500,337000,109544
2018-06-04,338500,364500,338500,363000,512468
2018-06-05,364500,368000,358000,363500,306447
2018-06-07,368000,377500,366000,368500,440365
2018-06-08,370500,378000,367500,375500,368726
2018-06-11,374000,378000,365000,377000,352196
2018-06-12,380000,383500,377000,380500,283822
2018-06-14,380500,381000,370000,370000,361070
2018-06-15,377000,380000,372500,373500,271394
2018-06-18,371500,375000,363500,366500,263538
2018-06-19,363000,365000,348000,349500,295137
2018-06-20,350000,356500,350000,353500,273786
2018-06-21,349500,355500,347500,349500,245404
2018-06-22,343000,346500,336000,343000,354003
2018-06-25,347500,353000,338500,351000,229558
2018-06-26,347000,353500,344000,348500,224402
2018-06-27,345500,347500,335500,335500,423651
2018-06-28,335000,338500,332000,334000,233374
2018-06-29,334500,336500,323000,333500,358347
2018-07-02,332500,335000,316000,317500,370321
2018-07-03,320000,322500,312000,317500,309321
2018-07-04,318500,324500,317000,317500,151246
2018-07-05,315000,324000,315000,320500,184723
2018-07-06,320000,325000,315000,322000,287560
2018-07-09,321000,329500,315000,322500,308046
2018-07-10,326000,332000,324500,325500,249661
2018-07-11,322500,328000,320000,326000,177280
2018-07-12,326000,329500,323500,323500,323171
2018-07-13,328000,338500,327500,335000,321145
2018-07-16,338000,340500,327500,328000,173396
2018-07-17,328500,329000,317000,321500,271505
2018-07-18,323000,333000,323000,331000,326510
